,PROPERTY TYPE,ADDRESS,LOCATION,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,DAYS ON MARKET,HOA/MONTH,URL
2714,Single Family Residential 2018,12213 NE 100th St Kirkland WA 98033,Rose Hill,1200000.0,4,3,251,27741,32.0,274.,http://www.redfin.com/WA/Kirkland/12213-NE-100th-St-98033/home/513753
2715,Condo/Co-op 2018,129 3rd Ave #604 Kirkland WA 98033,Downtown,3095000.0,3,2.25,216,96799,33.0,1314,http://www.redfin.com/WA/Kirkland/129-3rd-Ave-98033/unit-604/home/39542253
2716,Single Family Residential 2018,658 17th Ave W Kirkland WA 98033,West Of Market,2499900.0,5,4.5,510,8975,34.0,274.,http://www.redfin.com/WA/Kirkland/658-17th-Ave-W-98033/home/462686
2717,Single Family Residential 2018,9534 112 Ave NE Kirkland WA 98033,Highlands,1100000.0,4,1.75,236,9034,37.0,274.,http://www.redfin.com/WA/Kirkland/9534-112th-Ave-NE-98033/home/462140
2718,Townhouse 2018,10131 NE 66th Lane Kirkland WA 98033,Downtown,1995000.0,2,3.25,393,2064,38.0,610.,http://www.redfin.com/WA/Kirkland/10131-NE-66th-Ln-98033/home/462693
2719,Townhouse 2018,705 1st St S Kirkland WA 98033,Kirkland,2498000.0,3,3.5,368,16695,39.0,274.,http://www.redfin.com/WA/Kirkland/705-1st-St-S-98033/home/463953
2720,Single Family Residential 2018,111 10th Ave S Kirkland WA 98033,Downtown,1600000.0,4,3,318,4000,40.0,274.,http://www.redfin.com/WA/Kirkland/111-10th-Ave-S-98033/home/461553
2721,Single Family Residential 2018,12831 NE 61st St Kirkland WA 98033,Bridle Trails,4398000.0,5,5,657,37247,48.0,274.,http://www.redfin.com/WA/Kirkland/12831-NE-61st-St-98033/home/143153229
2722,Single Family Residential 2018,10517 125th Ave NE Kirkland WA 98033,North Rose Hill,1075000.0,4,2.5,252,8665,49.0,274.,http://www.redfin.com/WA/Kirkland/10517-125th-Ave-NE-98033/home/2085060
2723,Single Family Residential 2018,232 5th Ave W Kirkland WA 98033,West Of Market,4999999.0,4,5,596,10305,58.0,274.,http://www.redfin.com/WA/Kirkland/232-5th-Ave-W-98033/home/462434
2724,Single Family Residential 2018,10244 NE 110th St Kirkland WA 98033,Juanita,2125000.0,7,5.25,604,16435,61.0,274.,http://www.redfin.com/WA/Kirkland/10244-NE-110th-St-98033/home/463605
2725,Single Family Residential 2018,346 10th Ave Kirkland WA 98033,East Of Market,799950.0,2,1.5,780,5000,61.0,274.,http://www.redfin.com/WA/Kirkland/346-10th-Ave-98033/home/461395
2726,Single Family Residential 2018,10215 125th Ave NE Kirkland WA 98033,North Rose Hill,1299500.0,6,3.5,332,7312,63.0,274.,http://www.redfin.com/WA/Kirkland/10215-125th-Ave-NE-98033/home/69356238
2727,Condo/Co-op 2018,4511 Lake Washington Blvd NE #2 Kirkland WA 98033,Kirkland,2388000.0,2,2.25,258,96799,68.0,850.,http://www.redfin.com/WA/Kirkland/4511-Lake-Washington-Blvd-NE-98033/unit-2/home/145127299
2728,Single Family Residential 2018,17 21st Place Kirkland WA 98033,East Of Market,1253000.0,3,2.5,204,6750,74.0,274.,http://www.redfin.com/WA/Kirkland/17-21st-Pl-98033/home/461083
2729,Condo/Co-op 2018,4505 Lake Washington Blvd NE Kirkland WA 98033,Yarrow Point,4500000.0,5,5.25,438,9100,80.0,650.,http://www.redfin.com/WA/Kirkland/4505-Lake-Washington-Blvd-NE-98033/home/48829
2730,Single Family Residential 2018,11813 NE 71st Ln (Unit 25) Kirkland WA 98033,Rose Hill,1464995.0,4,2.75,327,3729,82.0,175.,http://www.redfin.com/WA/Kirkland/11813-NE-71st-Ln-98033/home/144957685
2731,Single Family Residential 2018,11628 NE 100th St Kirkland WA 98033,Highlands,1395000.0,5,3.25,333,10546,84.0,274.,http://www.redfin.com/WA/Kirkland/11628-NE-100th-St-98033/home/464301
2732,Single Family Residential 2018,12803 NE 112th St Kirkland WA 98033,Rose Hill,1595000.0,4,3.5,378,6340,99.0,274.,http://www.redfin.com/WA/Kirkland/12803-NE-112th-St-98033/home/109972280
2733,Single Family Residential 2018,6115 133rd Ave NE Kirkland WA 98033,Bridle Trails,2100000.0,3,2.75,274,35003,109.0,274.,http://www.redfin.com/WA/Kirkland/6115-133rd-Ave-NE-98033/home/430776
2734,Single Family Residential 2018,6035 132nd Ave NE Kirkland WA 98033,Kirkland,2000000.0,6,4,247,34971,109.0,274.,http://www.redfin.com/WA/Kirkland/6035-132nd-Ave-NE-98033/home/430620
2735,Townhouse 2018,226 4th Ave (Unit 8) Kirkland WA 98033,Downtown,1399950.0,3,2.5,208,96799,115.0,250.,http://www.redfin.com/WA/Kirkland/226-4th-Ave-98033/unit-8/home/144770478
2736,Single Family Residential 2018,206 7th Ave Kirkland WA 98033,East Of Market,2299000.0,5,3.75,388,5500,117.0,274.,http://www.redfin.com/WA/Kirkland/206-7th-Ave-98033/home/461820
2737,Single Family Residential 2018,11823 NE 70th Ln (Unit 7) Kirkland WA 98033,Rose Hill,1431995.0,4,2.5,269,3149,121.0,175.,http://www.redfin.com/WA/Kirkland/11823-NE-70th-Pl-98033/home/144749327
2738,Single Family Residential 2018,555 5th Ave W Kirkland WA 98033,West Of Market,7985000.0,3,3.25,426,13466,137.0,274.,http://www.redfin.com/WA/Kirkland/555-5th-Ave-W-98033/home/281947
2739,Townhouse 2018,6325 Lakeview Dr Kirkland WA 98033,Houghton,1998000.0,4,3.5,368,7688,139.0,274.,http://www.redfin.com/WA/Kirkland/6325-Lakeview-Dr-98033/home/114108273
2740,Single Family Residential 2018,11812 NE 71st Ln (Unit 22) Kirkland WA 98033,Rose Hill,1510995.0,4,2.5,318,3735,208.0,175.,http://www.redfin.com/WA/Kirkland/11812-NE-71st-Ln-98033/home/144163862
2741,Single Family Residential 2018,13255 NE 97th Kirkland WA 98033,Kirkland,13500000.0,5,3.25,318,520991,227.0,274.,http://www.redfin.com/WA/Kirkland/13255-NE-97th-St-98033/home/511733
2742,Single Family Residential 2018,11901 NE 70th Ln (Unit 8) Kirkland WA 98033,Rose Hill,1406995.0,4,2.5,265,3020,229.0,175.,http://www.redfin.com/WA/Kirkland/11901-NE-70th-Pl-98033/home/143822776
2743,Single Family Residential 2018,508 8th Ave W Kirkland WA 98033,West Of Market,2995000.0,3,2,213,14400,239.0,274.,http://www.redfin.com/WA/Kirkland/508-8th-Ave-W-98033/home/463195
2744,Condo/Co-op 2018,134 Central Way Unit 1-604 Kirkland WA 98033,Kirkland,3095000.0,3,2.25,216,24829,107.0,274.,http://www.redfin.com/WA/Kirkland/134-Central-Way-98033/unit-1-604/home/144803019
2745,Townhouse 2018,3260 SW Graham St #402 Seattle WA 98126,West Seattle,592990.0,2,2.25,137,96799,1.0,425.,http://www.redfin.com/WA/Seattle/3260-SW-Graham-St-98126/unit-402/home/145736958
2746,Single Family Residential 2018,9231 26th Ave SW Seattle WA 98106,Westwood,559000.0,3,1,119,7800,2.0,274.,http://www.redfin.com/WA/Seattle/9231-26th-Ave-SW-98106/home/472704
2747,Single Family Residential 2018,3731 SW Austin St Seattle WA 98126,Fauntleroy,519000.0,2,1,910,4080,3.0,274.,http://www.redfin.com/WA/Seattle/3731-SW-Austin-St-98126/home/468983
2748,Single Family Residential 2018,3707 SW Sullivan St Seattle WA 98126,West Seattle,699967.0,4,1.75,170,4725,3.0,274.,http://www.redfin.com/WA/Seattle/3707-SW-Sullivan-St-98126/home/470029
2749,Condo/Co-op 2018,3271 SW Avalon Wy #402 Seattle WA 98126,West Seattle,450000.0,2,1.75,894,9600,3.0,615.,http://www.redfin.com/WA/Seattle/3271-SW-Avalon-Way-98126/unit-402/home/7062
2750,Townhouse 2018,6538 34th Ave SW Unit A Seattle WA 98126,West Seattle,410000.0,3,2.25,110,904,3.0,274.,http://www.redfin.com/WA/Seattle/6538-34th-Ave-SW-98126/unit-A/home/109382523
2751,Single Family Residential 2018,5910 35th Ave SW Seattle WA 98126,West Seattle,650000.0,4,2,214,4840,3.0,274.,http://www.redfin.com/WA/Seattle/5910-35th-Ave-SW-98126/home/159861
2752,Townhouse 2018,2847 SW Adams St Unit A Seattle WA 98126,West Seattle,593000.0,2,3.25,142,1510,4.0,274.,http://www.redfin.com/WA/Seattle/2847-SW-Adams-St-98126/unit-A/home/22526038
2753,Condo/Co-op 2018,3213 Harbor Ave SW #305 Seattle WA 98126,Alki,450000.0,2,2,982,96799,4.0,589.,http://www.redfin.com/WA/Seattle/3213-Harbor-Ave-SW-98126/unit-305/home/12092628
2754,Townhouse 2018,2619 SW Adams St Seattle WA 98126,Delridge,649950.0,3,1.75,136,724,4.0,274.,http://www.redfin.com/WA/Seattle/2619-SW-Adams-St-98126/home/145680356
2755,Single Family Residential 2018,2613 SW Adams St Seattle WA 98126,Delridge,824950.0,3,2.25,173,1453,4.0,274.,http://www.redfin.com/WA/Seattle/2613-SW-Adams-St-98126/home/145680354
2756,Single Family Residential 2018,6546 37th Ave SW Seattle WA 98126,Gatewood,525000.0,2,1,106,6222,4.0,274.,http://www.redfin.com/WA/Seattle/6546-37th-Ave-SW-98126/home/469233
2757,Single Family Residential 2018,9032 34th Ave SW Seattle WA 98126,Westwood,685000.0,3,2.25,208,7740,4.0,274.,http://www.redfin.com/WA/Seattle/9032-34th-Ave-SW-98126/home/473287
2758,Single Family Residential 2018,3001 36th Ave SW Seattle WA 98126,Belvidere,995000.0,3,2.25,270,3680,5.0,274.,http://www.redfin.com/WA/Seattle/3001-36th-Ave-SW-98126/home/328688
2759,Single Family Residential 2018,3714 SW Austin St Seattle WA 98126,Gatewood,429900.0,2,1,107,4080,5.0,274.,http://www.redfin.com/WA/Seattle/3714-SW-Austin-St-98126/home/470418
2760,Single Family Residential 2018,8633 34th Ave SW Seattle WA 98126,Westwood,575000.0,3,1,216,7080,5.0,274.,http://www.redfin.com/WA/Seattle/8633-34th-Ave-SW-98126/home/471926
2761,Condo/Co-op 2018,3112 SW Avalon Wy #301 Seattle WA 98126,West Seattle,480000.0,2,1.75,103,9600,5.0,473.,http://www.redfin.com/WA/Seattle/3112-SW-Avalon-Way-98126/unit-301/home/12091186
2762,Condo/Co-op 2018,6055 35th Ave SW #204 Seattle WA 98126,West Seattle,385000.0,2,2,987,96799,5.0,718.,http://www.redfin.com/WA/Seattle/6055-35th-Ave-SW-98126/unit-204/home/36374
2763,Single Family Residential 2018,6308 36th Ave SW Seattle WA 98126,Gatewood,1150000.0,4,3.75,314,7774,6.0,274.,http://www.redfin.com/WA/Seattle/6308-36th-Ave-SW-98126/home/470765
2764,Single Family Residential 2018,7903 30th Ave SW Seattle WA 98126,Westwood,850000.0,5,1.5,379,10349,6.0,274.,http://www.redfin.com/WA/Seattle/7903-30th-Ave-SW-98126/home/472383
2765,Single Family Residential 2018,7357 29th Ave SW Seattle WA 98126,West Seattle,585000.0,3,2,181,7150,6.0,274.,http://www.redfin.com/WA/Seattle/7357-29th-Ave-SW-98126/home/473192
2766,Single Family Residential 2018,3601 Fauntleroy Ave SW Seattle WA 98126,Belvidere,1350000.0,5,3.75,328,4180,6.0,274.,http://www.redfin.com/WA/Seattle/3601-Fauntleroy-Ave-SW-98126/home/145683119
2767,Single Family Residential 2018,4104 39th Ave SW Seattle WA 98116,Belvidere,799999.0,6,3,242,4830,6.0,274.,http://www.redfin.com/WA/Seattle/4104-39th-Ave-SW-98116/home/328155
2768,Single Family Residential 2018,8639 30th Ave SW Seattle WA 98126,Westwood,575000.0,3,1.5,216,7560,6.0,274.,http://www.redfin.com/WA/Seattle/8639-30th-Ave-SW-98126/home/473932
2769,Single Family Residential 2018,6602 High Point Dr SW Seattle WA 98126,High Point,689000.0,4,2.75,190,3166,6.0,102.,http://www.redfin.com/WA/Seattle/6602-High-Point-Dr-SW-98126/home/18661673
2770,Single Family Residential 2018,7156 31st Ave SW Seattle WA 98126,Westwood,550000.0,2,1,760,5140,10.0,274.,http://www.redfin.com/WA/Seattle/7156-31st-Ave-SW-98126/home/472437
2771,Single Family Residential 2018,2722 Belvidere Ave SW Seattle WA 98126,Belvidere,749950.0,2,1,132,5000,12.0,274.,http://www.redfin.com/WA/Seattle/2722-Belvidere-Ave-SW-98126/home/327965
2772,Townhouse 2018,3009 SW Cycle Ct Seattle WA 98126,High Point,399000.0,1,1.5,101,1157,12.0,277.,http://www.redfin.com/WA/Seattle/3009-SW-Cycle-Ct-98126/home/12302946
2773,Single Family Residential 2018,9614 34th Ave SW Seattle WA 98126,Arbor Heights,529950.0,3,1,134,6720,12.0,274.,http://www.redfin.com/WA/Seattle/9614-34th-Ave-SW-98126/home/154972
2774,Single Family Residential 2018,3418 33rd Ave SW Seattle WA 98126,Belvidere,795000.0,4,3.5,232,2994,18.0,274.,http://www.redfin.com/WA/Seattle/3418-33rd-Ave-SW-98126/home/21884040
2775,Single Family Residential 2018,3604 SW Graham St Seattle WA 98126,Fairmount,780000.0,4,1.75,212,7721,18.0,274.,http://www.redfin.com/WA/Seattle/3604-SW-Graham-St-98126/home/471219
2776,Single Family Residential 2018,6622 38th Ave SW Seattle WA 98126,Gatewood,916000.0,4,2.5,223,5720,19.0,274.,http://www.redfin.com/WA/Seattle/6622-38th-Ave-SW-98126/home/469884
2777,Single Family Residential 2018,3210 SW Juneau St Seattle WA 98126,High Point,694900.0,4,3.5,278,7440,19.0,274.,http://www.redfin.com/WA/Seattle/3210-SW-Juneau-St-98126/home/159582
2778,Single Family Residential 2018,3021 36th Ave SW Seattle WA 98126,Belvidere,1350000.0,5,3.5,308,3680,23.0,274.,http://www.redfin.com/WA/Seattle/3021-36th-Ave-SW-98126/home/328687
2779,Single Family Residential 2018,4135 32nd SW Seattle WA 98126,Belvidere,924950.0,3,2,225,4000,24.0,274.,http://www.redfin.com/WA/Seattle/4135-32nd-Ave-SW-98126/home/159643
2780,Condo/Co-op 2018,3022 SW Bradford St #305 Seattle WA 98126,West Seattle,330000.0,1,1,569,15732,24.0,329.,http://www.redfin.com/WA/Seattle/3022-SW-Bradford-St-98126/unit-305/home/70187
2781,Single Family Residential 2018,2920 SW 97th Ct Seattle WA 98126,Westwood,499000.0,3,2.5,161,9290,25.0,274.,http://www.redfin.com/WA/Seattle/2920-SW-97th-Ct-98126/home/180149
2782,Condo/Co-op 2018,3213 Harbor Ave SW #108 Seattle WA 98126,Alki,400000.0,2,2,104,22032,27.0,589.,http://www.redfin.com/WA/Seattle/3213-Harbor-Ave-SW-98126/unit-108/home/12092616
2783,Condo/Co-op 2018,1625 Harbor Ave SW #7 Seattle WA 98126,West Seattle,799950.0,3,1.75,132,10891,28.0,543.,http://www.redfin.com/WA/Seattle/1625-Harbor-Ave-SW-98126/unit-7/home/27900
2784,Single Family Residential 2018,3062 SW Avalon Wy SW Unit 352G Seattle WA 98122,West Seattle,754950.0,2,2.5,146,800,31.0,274.,http://www.redfin.com/WA/Seattle/3062-SW-Avalon-Way-98126/unit-352G/home/145386813
2785,Single Family Residential 2018,6706 35th Ave SW Seattle WA 98126,Gatewood,650000.0,4,1,215,4560,31.0,274.,http://www.redfin.com/WA/Seattle/6706-35th-Ave-SW-98126/home/472965
2786,Single Family Residential 2018,6346 38th Ave SW Seattle WA 98126,Fairmount,1114000.0,4,3.25,280,6550,40.0,274.,http://www.redfin.com/WA/Seattle/6346-38th-Ave-SW-98126/home/471489
2787,Single Family Residential 2018,4010 34th Ave SW Seattle WA 98126,Genesee,745000.0,2,1,153,4000,46.0,274.,http://www.redfin.com/WA/Seattle/4010-34th-Ave-SW-98126/home/328359
2788,Townhouse 2018,3320 SW Graham St #302 Seattle WA 98126,West Seattle,547990.0,2,2.25,132,96799,57.0,425.,http://www.redfin.com/WA/Seattle/3320-SW-Graham-St-98126/unit-302/home/145229432
2789,Single Family Residential 2018,3318 31st Ave SW Seattle WA 98126,West Seattle,539950.0,3,1.75,111,1642,69.0,274.,http://www.redfin.com/WA/Seattle/3318-31st-Ave-SW-98126/home/150739
2790,Condo/Co-op 2018,1727 Harbor Ave SW Unit S101 Seattle WA 98116,West Seattle,888000.0,2,1.75,138,96799,75.0,516.,http://www.redfin.com/WA/Seattle/1727-Harbor-Ave-SW-98126/unit-S101/home/145084016
2791,Condo/Co-op 2018,3213 Harbor Ave SW #211 Seattle WA 98126,Alki,284950.0,1,1,522,22032,110.0,330.,http://www.redfin.com/WA/Seattle/3213-Harbor-Ave-SW-98126/unit-211/home/12093558
2792,Single Family Residential 2018,2715 37th Ave SW Seattle WA 98126,Belvidere,1975000.0,4,4,376,5000,165.0,274.,http://www.redfin.com/WA/Seattle/2715-37th-Ave-SW-98126/home/327711
2793,Vacant Land 2018,5612 31st Ave SW Seattle WA 98126,High Point,349950.0,0,2.56,256,8625,166.0,274.,http://www.redfin.com/WA/Seattle/5612-31st-Ave-SW-98126/home/130723592
2794,Townhouse 2018,The Robbins Seattle WA 98126,High Point at Graham,589990.0,2,2.5,137,96799,83.95428033866416,274.,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Robbins/home/145639597
2795,Townhouse 2018,The Pearl Seattle WA 98126,High Point at Graham,657990.0,3,4.5,196,96799,83.95428033866416,274.,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Pearl/home/145639596
2796,Townhouse 2018,The Butler Seattle WA 98126,High Point at Graham,547990.0,2,2.5,135,96799,83.95428033866416,274.,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Butler/home/144661783
2797,Single Family Residential 2018,3030 NE 95th St Seattle WA 98115,Wedgwood,1150000.0,5,3.5,299,7200,12.0,274.,http://www.redfin.com/WA/Seattle/3030-NE-95th-St-98115/home/8187168
2798,Single Family Residential 2018,8060 40th Ave NE Seattle WA 98115,Wedgwood,1348000.0,4,3.25,308,6975,27.0,274.,http://www.redfin.com/WA/Seattle/8060-40th-Ave-NE-98115/home/317497
2799,Single Family Residential 2018,7548 35th Ave NE Seattle WA 98115,Wedgwood,935000.0,4,2,253,5200,32.0,274.,http://www.redfin.com/WA/Seattle/7548-35th-Ave-NE-98115/home/317780
2800,Single Family Residential 2018,1007 NE 71st St Seattle WA 98115,Roosevelt,898000.0,4,2.25,200,5000,2.0,274.,http://www.redfin.com/WA/Seattle/1007-NE-71st-St-98115/home/309848
2801,Single Family Residential 2018,7744 14th Ave NE Seattle WA 98115,Maple Leaf,815000.0,5,3,200,3998,3.0,274.,http://www.redfin.com/WA/Seattle/7744-14th-Ave-NE-98115/home/310036
2802,Single Family Residential 2018,3544 NE 87th St Seattle WA 98115,Wedgwood,749947.0,3,2,182,6120,3.0,274.,http://www.redfin.com/WA/Seattle/3544-NE-87th-St-98115/home/314815
2803,Townhouse 2018,2132 NE 89th St Seattle WA 98115,Seattle,579000.0,2,1.5,992,768,3.0,274.,http://www.redfin.com/WA/Seattle/2132-NE-89th-St-98115/home/44653958
2804,Single Family Residential 2018,7549 45th Ave NE Seattle WA 98105,View Ridge,2100000.0,4,3.25,357,6903,3.0,274.,http://www.redfin.com/WA/Seattle/7549-45th-Ave-NE-98115/home/145696245
2805,Single Family Residential 2018,6326 5th Ave NE Seattle WA 98115,Green Lake,1199000.0,4,2.75,294,4000,3.0,274.,http://www.redfin.com/WA/Seattle/6326-5th-Ave-NE-98115/home/305248
2806,Single Family Residential 2018,6501 53rd Ave NE Seattle WA 98115,View Ridge,1600000.0,4,2.5,325,6363,3.0,274.,http://www.redfin.com/WA/Seattle/6501-53rd-Ave-NE-98115/home/322131
2807,Single Family Residential 2018,9206 23rd Ave NE Seattle WA 98115,Wedgwood,795000.0,5,3,233,5013,4.0,274.,http://www.redfin.com/WA/Seattle/9206-23rd-Ave-NE-98115/home/318552
2808,Single Family Residential 2018,6910 15th Ave NE Seattle WA 98115,Roosevelt,775000.0,4,1.75,183,3060,4.0,274.,http://www.redfin.com/WA/Seattle/6910-15th-Ave-NE-98115/home/311295
2809,Single Family Residential 2018,3530 NE 94th St Seattle WA 98115,Wedgwood,899000.0,4,2,211,6120,4.0,274.,http://www.redfin.com/WA/Seattle/3530-NE-94th-St-98115/home/315899
2810,Single Family Residential 2018,6048 39th Ave NE Seattle WA 98115,Bryant,899950.0,4,2,184,3400,4.0,274.,http://www.redfin.com/WA/Seattle/6048-39th-Ave-NE-98115/home/314268
2811,Condo/Co-op 2018,9504 Ravenna Ave NE #302 Seattle WA 98115,Ravenna,449950.0,2,1,941,96799,4.0,408.,http://www.redfin.com/WA/Seattle/9504-Ravenna-Ave-NE-98115/unit-302/home/145078791
2812,Condo/Co-op 2018,2210 NE 92nd St #407 Seattle WA 98115,Wedgwood,385000.0,3,2,119,96799,4.0,712.,http://www.redfin.com/WA/Seattle/2210-NE-92nd-St-98115/unit-407/home/47739
2813,Single Family Residential 2018,3824 NE 98th St Seattle WA 98115,Meadowbrook,899000.0,4,2.5,294,8199,4.0,274.,http://www.redfin.com/WA/Seattle/3824-NE-98th-St-98115/home/112993
2814,Single Family Residential 2018,9617 17th Ave NE Seattle WA 98115,Maple Leaf,849800.0,3,2.5,205,6256,4.0,274.,http://www.redfin.com/WA/Seattle/9617-17th-Ave-NE-98115/home/106640
2815,Single Family Residential 2018,6238 53rd Ave NE Seattle WA 98115,Hawthorne Hills,975000.0,3,1.75,214,6000,4.0,274.,http://www.redfin.com/WA/Seattle/6238-53rd-Ave-NE-98115/home/320199
2816,Single Family Residential 2018,3147 NE 81st St Seattle WA 98115,Wedgwood,749000.0,3,1,163,6000,4.0,274.,http://www.redfin.com/WA/Seattle/3147-NE-81st-St-98115/home/318006
2817,Townhouse 2018,7418 4th Ave NE Seattle WA 98115,Green Lake,769900.0,2,1.5,117,1431,4.0,274.,http://www.redfin.com/WA/Seattle/7418-4th-Ave-NE-98115/home/307125
2818,Single Family Residential 2018,8017 20th Ave NE Seattle WA 98115,Ravenna,795000.0,3,1.5,238,5700,5.0,274.,http://www.redfin.com/WA/Seattle/8017-20th-Ave-NE-98115/home/310712
2819,Single Family Residential 2018,9122 15th Ave NE Seattle WA 98115,Northgate,799950.0,3,1.75,196,4926,5.0,274.,http://www.redfin.com/WA/Seattle/9122-15th-Ave-NE-98115/home/107096
2820,Condo/Co-op 2018,9416 1st Ave NE #311 Seattle WA 98115,Northgate,385000.0,2,1.75,112,96799,5.0,519.,http://www.redfin.com/WA/Seattle/9416-1st-Ave-NE-98115/unit-311/home/25894
2821,Single Family Residential 2018,7002 34th Ave NE Seattle WA 98115,Bryant,1014950.0,3,1.75,207,5795,5.0,274.,http://www.redfin.com/WA/Seattle/7002-34th-Ave-NE-98115/home/316937
2822,Single Family Residential 2018,7047 24th Ave NE Seattle WA 98115,Ravenna,798000.0,3,1.75,190,5150,5.0,274.,http://www.redfin.com/WA/Seattle/7047-24th-Ave-NE-98115/home/311387
2823,Single Family Residential 2018,7048 33rd Ave NE Seattle WA 98115,Bryant,798000.0,2,1.75,156,3800,5.0,274.,http://www.redfin.com/WA/Seattle/7048-33rd-Ave-NE-98115/home/314823
2824,Single Family Residential 2018,7721 17th Ave NE Seattle WA 98115,Ravenna,799000.0,6,4,264,5225,6.0,274.,http://www.redfin.com/WA/Seattle/7721-17th-Ave-NE-98115/home/309540
