,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE/SQUAREFT,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,DESC,LABEL
330,1,,Condo/Co-op,3213 Harbor Ave SW #108,Seattle,WA,98126,425000.0,2,2.0,Alki,1044.0,22032.0,2007.0,21.0,407.0,589.0,Active,,,http://www.redfin.com/WA/Seattle/3213-Harbor-Ave-SW-98126/unit-108/home/12092616,NWMLS,1278882,N,Y,47.5752648,-122.37131950000001,"Walk, bike or skate all summer long and never deal with beach traffic again! This stylish unit has new appliances, designer paint, granite counters, new cherry hardwood floors and modern ceramic tile in the kitchen. Located above the commercial spaces on 2nd floor of building with a secure lobby entrance and 1 car secured parking space. Multiple bus lines just outside your door, no more wasting sunsets on your commute. Summer can't wait for you to move in!",0
331,1,,Condo/Co-op,1625 Harbor Ave SW #7,Seattle,WA,98126,799950.0,3,1.75,West Seattle,1325.0,10891.0,1978.0,22.0,604.0,543.0,Active,,,http://www.redfin.com/WA/Seattle/1625-Harbor-Ave-SW-98126/unit-7/home/27900,NWMLS,1274837,N,Y,47.5889629,-122.38134479999998,"Enjoy the best View in Seattle with this Remodeled 3 Bedroom, 2 Bath condo. Kitchen features Double Oven, Stainless Steel Appliances & Eating Bar. Open Living and Dining Room maximizes your panoramic view of the water and Seattle Skyline. Sit on your Balcony and enjoy watching the ferries and hustle and bustle of Alki. 1 Covered Parking Space, Secured Building w/ Elevator, Large Storage Closet. Alki Water Taxi across street, just 12 minutes to downtown. Minutes to Alki Beach Promenade.",0
332,1,,Single Family Residential,3062 SW Avalon Wy SW Unit 352G,Seattle,WA,98122,754950.0,2,2.5,West Seattle,1467.0,800.0,2018.0,25.0,515.0,,Active,,,http://www.redfin.com/WA/Seattle/3062-SW-Avalon-Way-98126/unit-352G/home/145386813,NWMLS,1277875,N,Y,47.5659157,-122.3721317,"Isola Homes, Seattle’s premier builder of modern residences is pleased to present the next generation of smart designs & cutting edge finishes in the latest release of Isla Townhomes. A collection of homes in a well located, West Seattle location close to restaurants, shops + services. Enjoy a modern aesthetic and close knit sense of community in these homes made for open concept living and entertaining. Integrity. Function. Design.",0
333,1,,Single Family Residential,6706 35th Ave SW,Seattle,WA,98126,650000.0,4,1.0,Gatewood,2150.0,4560.0,1928.0,25.0,302.0,,Active,,,http://www.redfin.com/WA/Seattle/6706-35th-Ave-SW-98126/home/472965,NWMLS,1277643,N,Y,47.5425979,-122.37610929999998,"Sweet 1928 Tudor is the perfect combination of old world charm and modern updates. Classic style with coved ceilings, picture rails & beautiful wood floors. Kitchen has wood cabinets, butcher block countertop & gas for cooking. Quaint dining area with mountain views and easy access to big deck/backyard. Full bath renovated with subway tile, rain shower and custom tub. New windows keep home cozy and quiet. Huge ceilings in lower level with plentiful storage. Spacious family room freshly painted.",0
334,1,,Single Family Residential,6346 38th Ave SW,Seattle,WA,98126,1125000.0,4,3.25,Fairmount,2808.0,6550.0,1998.0,34.0,401.0,,Active,,,http://www.redfin.com/WA/Seattle/6346-38th-Ave-SW-98126/home/471489,NWMLS,1267773,N,Y,47.5452035,-122.3801491,"Beautiful, spacious home w/ captivating Sound/Mtn views. High ceilings on all 3 floors gives the home a contemporary feel while embracing the charm & detail of a Craftsman. Main flr: Chef’s kit w/ granite, ss appl, eating nook, office w/ glassed French doors, ½ bth, living/dining rms w/ rich hrdwds, wainscoting, crown molding & cozy gas frpl. Upper lvl expansive retreat offers panoramic views from the master suite, fam rm & deck. Lwr lvl: bdrm, ¾ bth, util rm & huge garage. Lrg backyrd w/ garden.",0
335,1,,Single Family Residential,10032 30th Ave SW,Seattle,WA,98146,575000.0,5,2.0,Shorewood,1730.0,7810.0,1940.0,34.0,332.0,,Active,,,http://www.redfin.com/WA/Seattle/10032-30th-Ave-SW-98146/home/180564,NWMLS,1271860,N,Y,47.51273,-122.370703,"This Elegant home is located on a Quiet Neighborhood. Features Bright & Open Floor Plan, Beautiful Molding and Wainscot finishes throughout, Gas Fireplace with Custom Mantel & Built in shelves, Kitchen is just beautiful and spacious with Custom Cabinetry, Granite counters, an Island Counter, Stunning Master Bedroom, Hardwood floors through, Office with Custom built in Desks & Shelves, Both bathrooms have beautiful finishes, Stamped concrete finishes, Nice Patio and Backyard. House will sale fast",0
336,1,,Single Family Residential,4010 34th Ave SW,Seattle,WA,98126,745000.0,2,1.0,Genesee,1530.0,4000.0,1919.0,40.0,487.0,,Active,May-16-2018 06:00 PM,May-16-2018 08:00 PM,http://www.redfin.com/WA/Seattle/4010-34th-Ave-SW-98126/home/328359,NWMLS,1268927,N,Y,47.5675218,-122.37476940000002,"Welcome home to this light filled, West Seattle home offering views of The Space Needle, Seattle, The Puget Sound and Mount Rainier. The well manicured fenced back-yard with a pond is a delight! Featuring 2 bedrooms, kitchen with eating counter, a big deck and a finished basement that can be utilized as a recreation room or work space. There is an unfinished 2nd basement ideal for storage. AC on main floor. Just minutes from Seattle, Alki Beach and the Stadiums. This charmer is a gem!",0
337,1,,Townhouse,3320 SW Graham St #302,Seattle,WA,98126,547990.0,2,2.25,West Seattle,1325.0,,2018.0,51.0,414.0,425.0,Active,,,http://www.redfin.com/WA/Seattle/3320-SW-Graham-St-98126/unit-302/home/145229432,NWMLS,1263676,N,Y,47.5468031,-122.3747213,"Presale opportunity at Polygon Homes newest West Seattle location, High Point at Graham. Come enjoy our distinctive community with lush tree-lined streetscape, winding neighborhood streets, gathering areas, and parks. Our Butler townhome features a 2 bedroom, 2.5 bath floorplan with 1 car oversized garage and driveway. Elegant and modern fixtures, wood and ceramic tile floors, granite or tile countertops as well as Craftsman influenced architecture. Don't forget about our 3 year warranty!",0
338,1,,Single Family Residential,3318 31st Ave SW,Seattle,WA,98126,539950.0,3,1.75,West Seattle,1110.0,1642.0,1910.0,63.0,486.0,,Active,,,http://www.redfin.com/WA/Seattle/3318-31st-Ave-SW-98126/home/150739,NWMLS,1257518,N,Y,47.573146799999996,-122.3719966,"Craftsman starter in coveted West Seattle. Home has recently been updated with new paint and flooring. The Kitchen boast updated cabinets and a large granite island which opens up to the living and dining areas; great for entertaining. The home has a daylight basement where all three bedrooms and a full bath are located opposite from the laundry. The yard is fully fenced with minimal landscaping which is great for small pets. Minutes away from Alki Beach, WS Junction & Downtown.",0
339,1,,Condo/Co-op,1727 Harbor Ave SW Unit S101,Seattle,WA,98116,888000.0,2,1.75,West Seattle,1380.0,,1973.0,69.0,643.0,516.0,Active,,,http://www.redfin.com/WA/Seattle/1727-Harbor-Ave-SW-98126/unit-S101/home/145084016,NWMLS,1254278,N,Y,47.587098,-122.37896699999999,"Location and view! Located in West Seattle on vibrant Harbor Ave. Breath-taking Elliot Bay & the Seattle Skyline views day or night. Steps from the water, the jogging/bike path and the downtown Water Taxi. This large 2 Bdr condo is quiet and private, and features a remodeled bathroom with custom tile-work, a large entry, breakfast table in kitchen plus separate dining area, gas fireplace, large tiled deck, new windows, built-in A/C unit, W/ D in unit, one parking space and one storage unit.",0
340,1,,Condo/Co-op,3213 Harbor Ave SW #211,Seattle,WA,98126,284950.0,1,1.0,Alki,522.0,22032.0,2007.0,104.0,546.0,330.0,Active,,,http://www.redfin.com/WA/Seattle/3213-Harbor-Ave-SW-98126/unit-211/home/12093558,NWMLS,1239553,N,Y,47.5752648,-122.37131950000001,Highly sought after Verge at Alki location! Furniture has been removed and the unit was just painted. Secured & assigned garage parking space. Community rooftop deck with stunning views of DT Seattle and Puget Sound. Kitchen w/ SS appliances and granite tile. Huge full bath with utility closet and w/ d. Secured lobby entrance w/ elevator. Located near the Alki Trail & just minutes to the beach. Easy access to freeways and a quick commute to downtown!,0
341,1,,Single Family Residential,2715 37th Ave SW,Seattle,WA,98126,1975000.0,4,4.0,Belvidere,3760.0,5000.0,2002.0,159.0,525.0,,Active,,,http://www.redfin.com/WA/Seattle/2715-37th-Ave-SW-98126/home/327711,NWMLS,1222326,N,Y,47.5787,-122.37839939999999,"Stunning craftsmanship, breathtaking views and environmentally friendly design blend harmoniously in this custom West Seattle home. The great room is designed with the entertainer in mind and captures stunning vistas of City and Sound. Green features include solar panels, plug in for electric vehicle charging, energy efficient LED lighting, and sustainably grown bamboo floors. Wake up to views from Mt Baker to Mt Rainier in this remarkable 3760 square foot West Seattle masterpiece.",0
342,1,,Vacant Land,5612 31st Ave SW,Seattle,WA,98126,349950.0,0,,High Point,,8625.0,,160.0,,,Active,,,http://www.redfin.com/WA/Seattle/5612-31st-Ave-SW-98126/home/130723592,NWMLS,1224338,N,Y,47.5517653,-122.37228629999998,"Incredible opportunity to build 3 homes! This undeveloped site offers 3 platted lots (4-5-6). Each lot is 25’ x 115’ or 2,875 SqFt (see site plans). Build stand alone 2/3 story town homes or skinny homes. A 3-story design will offer views of the Seattle skyline. Close to bus lines and convenient access to downtown.",0
343,0,,Townhouse,The Robbins,Seattle,WA,98126,589990.0,2,2.5,High Point at Graham,1377.0,,,,428.0,,Active,,,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Robbins/home/145639597,NewHomeSource.com,Plan-41503872,N,Y,47.546811,-122.37449199999999,No Description,0
344,0,,Townhouse,The Pearl,Seattle,WA,98126,657990.0,3,4.5,High Point at Graham,1968.0,,,,334.0,,Active,,,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Pearl/home/145639596,NewHomeSource.com,Plan-41503873,N,Y,47.546811,-122.37449199999999,No Description,0
345,0,,Townhouse,The Butler,Seattle,WA,98126,547990.0,2,2.5,High Point at Graham,1357.0,,,,404.0,,Active,,,http://www.redfin.com/WA/Seattle/High-Point-at-Graham/The-Butler/home/144661783,NewHomeSource.com,Plan-41464503,N,Y,47.546776,-122.37449,,0
346,1,,Single Family Residential,13214 14th Ave W,Lynnwood,WA,98087,600000.0,5,2.75,Lake Stickney,2624.0,12632.0,1996.0,1.0,229.0,,Active,May-17-2018 10:00 AM,May-17-2018 01:00 PM,http://www.redfin.com/WA/Lynnwood/13214-14th-Ave-W-98087/home/2709983,NWMLS,1290424,N,Y,47.877975899999996,-122.25319089999999,"Comfortable, private home boasts inviting Great Room living areas, quintessential gourmet kitchen w/ stainless appliances, gas cook top & granite eating bar, spacious bedrooms, huge lower level rec room w/ 2 additional bedrooms. Hardwood, new carpet, fresh paint, high ceilings, cozy gas fireplace, tons of storage, lush over-sized yard & more make this home remarkable. Excellent cul-de-sac location close to lake access, shops, services, restaurants, I-5 & I-405. Fantastic Mukilteo Schools. Winner!",0
347,1,,Single Family Residential,12030 Alexander Road,Everett,WA,98204,365000.0,3,1.0,Mukilteo Speedway,1131.0,23522.0,1945.0,3.0,323.0,,Active,,,http://www.redfin.com/WA/Everett/12030-Alexander-Rd-98204/home/2729724,NWMLS,1291350,N,Y,47.8888264,-122.2649929,"Live in this well built 3 bedroom, 1 bath home now in a perfect location for easy access to I5, I405, Boeing Highway, Mukilteo Speedway, and Hwy 99 in the sought after Mukilteo School District. Or, develop existing lot that is zoned Multiple Residential. Lot dimensions are 72' x 299' x 83' x 262'.",0
348,1,,Single Family Residential,12420 Alexander Rd,Everett,WA,98204,449950.0,5,1.75,Everett,1817.0,17424.0,1949.0,4.0,248.0,,Active,,,http://www.redfin.com/WA/Everett/12420-Alexander-Rd-98204/home/2729584,NWMLS,1289055,N,Y,47.8850413,-122.2686888,"Unique investment opportunity that features house with a mother in law, a garage, and 3 large outbuildings. Measurements of the outbuildings/garage are as follows: 24'x24', 18.5'x58', 18.5'x40', and 14'x20'. Both the house and the mother in law need remodeling. Property being sold ""as is. "" Zoned M/R allows for 2000sf lots. Renters out June 30th. The house + mother in law with the garage rent for $1950/month. Room to store an RV! No sign on property. 2 outbuildings have alarm systems. New roof.",0
349,1,,Single Family Residential,13228 12th Place W,Everett,WA,98204,675000.0,4,3.5,Lake Stickney,2730.0,32234.0,2018.0,4.0,247.0,,Active,,,http://www.redfin.com/WA/Everett/13228-12th-Pl-W-98204/home/145627085,NWMLS,1289982,N,Y,47.877918,-122.25179890000001,"Stunning New Construction! This Home offers 4 bedrooms, 3.5 baths, 2730 asf. 4 car tandem garage. Great room concept with vaulted ceilings and gas fireplace. Formal Dining. Kitchen with Quartz counters, stainless appliances and breakfast nook. Master bedroom with private en-suite. Lower level with family/game/media room, bedroom and full bath. Two covered outdoor living spaces. Private setting. Convenient location close to shopping, dining and more.",0
350,1,,Condo/Co-op,12404 E Gibson Rd Unit H303,Everett,WA,98204,241950.0,2,2.0,South Everett,866.0,,1990.0,4.0,279.0,246.0,Active,,,http://www.redfin.com/WA/Everett/12404-E-Gibson-Rd-98204/unit-H303/home/12334023,NWMLS,1284671,N,Y,47.8856249,-122.2488175,"Welcome to gated Bluegrass condo community. Top Floor unit w/ Vaulted Ceilings is like new! Freshly painted + new carpet thru-out. Open floor plan: living room (w/ fireplace) dining, & kitchen adjacent to one another; large deck (w/ storage); generous size bedrooms, two full baths (one off master which also has walk-in closet). 2 parking spaces are include (1 a carport) & and all appliances are included. Enjoy clubhouse, pool, fitness center, Billiards room. Close to I-5,Boeing, transit & more.",0
351,1,,Townhouse,12530 Admiralty Wy Unit H104,Everett,WA,98204,319000.0,3,2.25,Everett,1456.0,357763.0,1998.0,4.0,219.0,343.0,Active,,,http://www.redfin.com/WA/Everett/12530-Admiralty-Way-98204/unit-H104/home/2864810,NWMLS,1279936,N,Y,47.884362,-122.25696200000002,"Behind the gates, 2 story end unit that lives like a house with a great rm concept, lrg pictures windows that capture natural light and lush landscape. Spacious kitchen boasting counters & cabinets galore plus a gas range & a breakfast bar. Beautiful master suite with a walk in closet and tranquil views. Entertain on the private patio this Summer & your guests will find it easy to park with a 2 car garage & 2 additional designated spots. There is a clubhouse for larger parties and so much more!",0
352,1,,Single Family Residential,12707 29th Place W,Everett,WA,98204,339950.0,3,1.75,Paine Field,1227.0,11761.0,1951.0,4.0,277.0,,Active,,,http://www.redfin.com/WA/Everett/12707-29th-Pl-W-98204/home/2729301,NWMLS,1289127,N,Y,47.883042100000004,-122.2728617,"Wonderful starter home or investment property! 3 bed/1.75 bath home in a great location on a beautiful lot on over 1/4 acre. Large living room with fireplace also has newer roof (5 years old) and new electrical panel. Easy access to I-5, I-405, Hwy 99, Mukilteo Speedway, shopping, dining and bus routes. Close commute to Boeing. Award-winning Mukilteo school district! Don't miss out on this opportunity!",0
